transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000188882,2024-07-23 20:56:36,P2M,Grocery,1454,SUCCESS,36-45,36-45,Rajasthan,IndusInd,IndusInd,iOS,3G,0,20,Tuesday,0
TXN0000148155,2024-06-04 21:42:58,P2M,Transport,1840,SUCCESS,46-55,26-35,Gujarat,HDFC,SBI,Web,WiFi,0,21,Tuesday,0
TXN0000238204,2024-05-19 13:52:31,Bill Payment,Shopping,848,FAILED,46-55,26-35,Maharashtra,PNB,HDFC,Android,4G,0,13,Sunday,1
TXN0000111414,2024-06-24 12:45:29,P2P,Utilities,3084,SUCCESS,26-35,46-55,Telangana,HDFC,HDFC,Android,4G,0,12,Monday,0
TXN0000125451,2024-12-25 20:54:11,P2M,Utilities,228,SUCCESS,18-25,26-35,Tamil Nadu,PNB,Axis,Android,4G,0,20,Wednesday,0
TXN0000102552,2024-12-14 13:15:17,P2M,Utilities,1841,SUCCESS,18-25,36-45,Gujarat,Axis,HDFC,iOS,4G,0,13,Saturday,1
TXN0000098920,2024-11-10 18:15:47,P2M,Shopping,409,SUCCESS,26-35,26-35,Telangana,Yes Bank,ICICI,Android,5G,0,18,Sunday,1
TXN0000162214,2024-08-03 16:38:52,P2P,Transport,162,SUCCESS,18-25,26-35,Uttar Pradesh,IndusInd,SBI,Android,5G,0,16,Saturday,1
TXN0000133504,2024-08-05 20:40:40,P2P,Entertainment,223,SUCCESS,18-25,26-35,Karnataka,Kotak,Yes Bank,iOS,5G,0,20,Monday,0
TXN0000221035,2024-05-06 14:39:02,P2P,Shopping,1168,SUCCESS,18-25,18-25,Andhra Pradesh,IndusInd,HDFC,Android,4G,0,14,Monday,0
TXN0000112081,2024-10-11 21:26:20,Bill Payment,Utilities,1860,SUCCESS,46-55,26-35,Maharashtra,Kotak,SBI,Android,4G,0,21,Friday,0
TXN0000001103,2024-09-17 09:40:37,P2P,Grocery,509,SUCCESS,46-55,46-55,West Bengal,SBI,SBI,iOS,4G,0,9,Tuesday,0
TXN0000122729,2024-06-21 23:09:00,Bill Payment,Entertainment,1439,SUCCESS,18-25,36-45,West Bengal,SBI,SBI,Android,4G,0,23,Friday,0
TXN0000176408,2024-11-14 09:49:32,P2M,Food,363,SUCCESS,46-55,26-35,Andhra Pradesh,Yes Bank,PNB,Web,4G,0,9,Thursday,0
TXN0000216989,2024-04-12 19:44:02,P2M,Other,924,SUCCESS,36-45,36-45,Uttar Pradesh,Yes Bank,Axis,Android,5G,0,19,Friday,0
TXN0000156884,2024-01-19 10:04:04,P2M,Transport,299,SUCCESS,26-35,26-35,Telangana,Axis,HDFC,Android,5G,0,10,Friday,0
TXN0000232128,2024-01-29 19:56:50,Recharge,Grocery,4459,SUCCESS,26-35,26-35,Karnataka,Kotak,PNB,Android,4G,0,19,Monday,0
TXN0000226786,2024-04-18 22:08:52,P2M,Fuel,1100,SUCCESS,26-35,36-45,Delhi,Axis,SBI,Android,WiFi,0,22,Thursday,0
TXN0000014497,2024-05-05 09:34:37,Bill Payment,Grocery,837,SUCCESS,36-45,26-35,Uttar Pradesh,HDFC,HDFC,Android,5G,0,9,Sunday,1
TXN0000190985,2024-03-24 18:20:32,P2M,Food,91,SUCCESS,36-45,18-25,Delhi,IndusInd,Kotak,Android,5G,0,18,Sunday,1
TXN0000098386,2024-03-13 13:37:28,P2M,Education,15547,SUCCESS,36-45,46-55,Karnataka,SBI,IndusInd,Android,WiFi,0,13,Wednesday,0
TXN0000242595,2024-12-07 10:50:40,Bill Payment,Healthcare,1557,SUCCESS,36-45,36-45,Karnataka,Yes Bank,SBI,iOS,4G,0,10,Saturday,1
TXN0000236657,2024-04-21 15:04:34,P2P,Shopping,1338,SUCCESS,18-25,26-35,Karnataka,HDFC,SBI,Android,4G,0,15,Sunday,1
TXN0000165374,2024-06-30 09:25:57,P2M,Food,2303,SUCCESS,46-55,26-35,Maharashtra,Kotak,PNB,Android,4G,0,9,Sunday,1
TXN0000187109,2024-02-23 00:05:58,P2P,Other,331,SUCCESS,26-35,36-45,Andhra Pradesh,HDFC,HDFC,iOS,4G,0,0,Friday,0
TXN0000040294,2024-09-29 18:07:35,P2M,Transport,393,SUCCESS,18-25,46-55,Tamil Nadu,Axis,HDFC,Android,4G,0,18,Sunday,1
TXN0000022844,2024-02-10 17:13:09,P2P,Entertainment,106,SUCCESS,36-45,26-35,Maharashtra,Kotak,HDFC,iOS,4G,0,17,Saturday,1
TXN0000053734,2024-08-11 13:06:33,P2P,Transport,27,SUCCESS,36-45,18-25,Maharashtra,ICICI,Kotak,Android,WiFi,0,13,Sunday,1
TXN0000231460,2024-03-03 10:58:43,P2P,Other,505,SUCCESS,26-35,26-35,Rajasthan,SBI,PNB,Android,5G,0,10,Sunday,1
TXN0000053461,2024-12-04 18:24:28,P2P,Grocery,3031,SUCCESS,36-45,36-45,Tamil Nadu,ICICI,ICICI,Android,4G,0,18,Wednesday,0
TXN0000242948,2024-02-20 07:59:31,P2P,Grocery,172,SUCCESS,26-35,36-45,Maharashtra,Yes Bank,ICICI,iOS,5G,0,7,Tuesday,0
TXN0000030415,2024-10-19 11:06:04,Bill Payment,Grocery,1787,SUCCESS,26-35,26-35,Andhra Pradesh,Kotak,SBI,Android,4G,0,11,Saturday,1
TXN0000084162,2024-01-08 08:16:28,Bill Payment,Transport,75,SUCCESS,26-35,26-35,West Bengal,Axis,SBI,Android,4G,0,8,Monday,0
TXN0000069729,2024-05-22 13:25:20,P2M,Food,1720,SUCCESS,26-35,46-55,Maharashtra,SBI,ICICI,Android,4G,0,13,Wednesday,0
TXN0000031330,2024-03-11 18:49:17,P2P,Utilities,4263,SUCCESS,36-45,36-45,Delhi,Kotak,PNB,iOS,4G,0,18,Monday,0
TXN0000171803,2024-07-10 09:33:40,P2M,Shopping,3225,SUCCESS,26-35,36-45,Maharashtra,ICICI,Kotak,Android,4G,0,9,Wednesday,0
TXN0000006945,2024-08-27 19:49:06,Bill Payment,Entertainment,729,SUCCESS,46-55,36-45,Maharashtra,Kotak,Kotak,Android,4G,0,19,Tuesday,0
TXN0000150050,2024-07-04 16:32:42,P2M,Fuel,1720,SUCCESS,26-35,26-35,West Bengal,SBI,Kotak,iOS,5G,0,16,Thursday,0
TXN0000108989,2024-02-13 20:32:11,P2P,Grocery,410,SUCCESS,18-25,26-35,West Bengal,PNB,PNB,Android,4G,0,20,Tuesday,0
TXN0000019946,2024-08-10 14:10:13,P2P,Other,181,SUCCESS,36-45,18-25,Gujarat,PNB,IndusInd,Android,4G,0,14,Saturday,1
TXN0000051144,2024-03-14 12:44:28,Bill Payment,Utilities,2065,SUCCESS,26-35,18-25,Gujarat,HDFC,SBI,Android,4G,0,12,Thursday,0
TXN0000224034,2024-09-26 16:41:54,P2P,Other,459,SUCCESS,46-55,36-45,Delhi,SBI,Yes Bank,Android,4G,0,16,Thursday,0
TXN0000174977,2024-08-15 15:47:51,Bill Payment,Shopping,2028,SUCCESS,18-25,36-45,Telangana,SBI,IndusInd,Android,4G,0,15,Thursday,0
TXN0000170941,2024-12-20 21:59:17,Recharge,Food,372,SUCCESS,36-45,46-55,Karnataka,Axis,Axis,Android,4G,0,21,Friday,0
TXN0000127531,2024-09-24 21:03:53,P2M,Shopping,486,SUCCESS,36-45,36-45,West Bengal,SBI,Kotak,Android,5G,0,21,Tuesday,0
TXN0000168198,2024-04-13 14:53:07,P2M,Food,88,SUCCESS,36-45,36-45,West Bengal,ICICI,Kotak,Android,4G,0,14,Saturday,1
TXN0000092206,2024-04-30 20:31:21,Bill Payment,Grocery,288,SUCCESS,18-25,46-55,West Bengal,HDFC,SBI,Android,4G,0,20,Tuesday,0
TXN0000086974,2024-07-07 19:20:35,P2P,Fuel,476,SUCCESS,26-35,46-55,Maharashtra,PNB,Kotak,Android,4G,0,19,Sunday,1
TXN0000233156,2024-03-04 12:06:19,P2M,Food,202,SUCCESS,56+,18-25,Rajasthan,PNB,Yes Bank,Android,4G,0,12,Monday,0
TXN0000190217,2024-04-09 19:35:33,P2P,Entertainment,306,SUCCESS,46-55,46-55,Delhi,HDFC,Axis,Android,4G,0,19,Tuesday,0
TXN0000085256,2024-07-28 19:01:10,P2M,Shopping,7574,SUCCESS,46-55,18-25,Andhra Pradesh,SBI,HDFC,Android,WiFi,0,19,Sunday,1
TXN0000078423,2024-11-18 10:59:06,P2P,Healthcare,170,SUCCESS,26-35,46-55,Gujarat,Kotak,SBI,Android,4G,0,10,Monday,0
TXN0000025537,2024-03-10 19:04:27,P2M,Other,956,SUCCESS,18-25,56+,West Bengal,Kotak,HDFC,Android,4G,0,19,Sunday,1
TXN0000218944,2024-12-08 19:33:25,P2P,Transport,657,SUCCESS,26-35,36-45,West Bengal,IndusInd,Kotak,Android,WiFi,0,19,Sunday,1
TXN0000189549,2024-10-09 18:58:00,Recharge,Utilities,453,SUCCESS,46-55,26-35,Rajasthan,SBI,IndusInd,Android,4G,0,18,Wednesday,0
TXN0000036098,2024-11-13 16:32:02,P2M,Education,8754,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,Yes Bank,Android,WiFi,0,16,Wednesday,0
TXN0000225468,2024-09-07 16:12:30,P2P,Food,110,FAILED,26-35,56+,Delhi,Kotak,HDFC,Android,WiFi,0,16,Saturday,1
TXN0000230760,2024-01-08 21:15:38,Bill Payment,Transport,177,SUCCESS,26-35,36-45,Telangana,Kotak,PNB,Android,4G,0,21,Monday,0
TXN0000059273,2024-05-26 19:14:03,P2M,Entertainment,213,SUCCESS,46-55,26-35,Andhra Pradesh,ICICI,Yes Bank,Android,4G,0,19,Sunday,1
TXN0000095586,2024-03-12 20:07:07,P2P,Other,399,SUCCESS,36-45,18-25,Maharashtra,ICICI,ICICI,Android,4G,0,20,Tuesday,0
TXN0000186955,2024-04-21 13:08:42,P2P,Fuel,3080,SUCCESS,36-45,36-45,Telangana,Yes Bank,ICICI,iOS,4G,0,13,Sunday,1
TXN0000185430,2024-05-21 13:20:57,P2M,Food,1060,SUCCESS,36-45,18-25,Gujarat,HDFC,ICICI,Android,WiFi,0,13,Tuesday,0
TXN0000145936,2024-07-14 11:31:31,P2M,Fuel,529,SUCCESS,36-45,26-35,Delhi,HDFC,ICICI,Android,4G,0,11,Sunday,1
TXN0000024589,2024-01-15 13:56:38,P2P,Entertainment,196,SUCCESS,36-45,36-45,Gujarat,SBI,SBI,Android,4G,0,13,Monday,0
TXN0000092077,2024-06-29 15:21:20,P2P,Shopping,458,SUCCESS,46-55,26-35,West Bengal,IndusInd,PNB,Android,5G,0,15,Saturday,1
TXN0000061417,2024-12-28 22:35:34,P2M,Entertainment,538,SUCCESS,26-35,36-45,Maharashtra,SBI,ICICI,iOS,4G,0,22,Saturday,1
TXN0000184946,2024-08-14 18:15:25,P2P,Transport,92,SUCCESS,36-45,56+,Uttar Pradesh,IndusInd,SBI,Android,WiFi,0,18,Wednesday,0
TXN0000200379,2024-12-25 07:11:05,P2P,Utilities,3760,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,7,Wednesday,0
TXN0000058940,2024-09-08 11:02:47,P2M,Grocery,1839,SUCCESS,18-25,18-25,Tamil Nadu,IndusInd,SBI,Android,5G,0,11,Sunday,1
TXN0000208204,2024-10-21 07:11:50,P2M,Other,1307,SUCCESS,56+,46-55,Telangana,SBI,HDFC,Android,4G,0,7,Monday,0
TXN0000010832,2024-03-18 14:10:39,P2P,Utilities,3669,SUCCESS,18-25,36-45,Rajasthan,Yes Bank,IndusInd,Android,4G,0,14,Monday,0
TXN0000114789,2024-05-21 07:14:50,P2M,Food,651,SUCCESS,18-25,46-55,Uttar Pradesh,PNB,PNB,Android,5G,0,7,Tuesday,0
TXN0000006726,2024-11-06 09:58:27,P2P,Utilities,495,SUCCESS,26-35,36-45,Maharashtra,PNB,Kotak,Android,4G,0,9,Wednesday,0
TXN0000032132,2024-04-18 21:01:57,P2P,Entertainment,466,SUCCESS,26-35,18-25,Delhi,Yes Bank,PNB,iOS,4G,0,21,Thursday,0
TXN0000094902,2024-10-26 19:39:36,P2M,Transport,695,SUCCESS,18-25,46-55,Rajasthan,HDFC,SBI,Android,5G,0,19,Saturday,1
TXN0000164278,2024-12-25 17:30:11,P2P,Fuel,2852,SUCCESS,18-25,36-45,Rajasthan,IndusInd,Kotak,Android,4G,0,17,Wednesday,0
TXN0000180700,2024-12-15 14:34:59,P2M,Education,2986,SUCCESS,18-25,18-25,Rajasthan,HDFC,IndusInd,Android,4G,0,14,Sunday,1
TXN0000201627,2024-08-14 14:21:25,Bill Payment,Other,2468,SUCCESS,18-25,26-35,Delhi,Kotak,Yes Bank,iOS,5G,0,14,Wednesday,0
TXN0000121935,2024-05-31 09:46:54,Bill Payment,Food,728,SUCCESS,56+,36-45,Maharashtra,Axis,HDFC,Android,5G,0,9,Friday,0
TXN0000086713,2024-03-17 15:06:42,Bill Payment,Food,73,SUCCESS,36-45,56+,Uttar Pradesh,ICICI,PNB,Android,5G,0,15,Sunday,1
TXN0000147638,2024-06-29 11:12:49,P2P,Fuel,2256,SUCCESS,26-35,36-45,Rajasthan,HDFC,ICICI,iOS,4G,0,11,Saturday,1
TXN0000184134,2024-12-15 16:04:14,P2M,Other,1313,FAILED,18-25,36-45,Andhra Pradesh,SBI,Axis,Android,4G,0,16,Sunday,1
TXN0000066058,2024-07-13 17:26:39,P2M,Entertainment,158,SUCCESS,36-45,26-35,West Bengal,IndusInd,PNB,Android,4G,0,17,Saturday,1
TXN0000090178,2024-01-31 23:24:42,P2P,Healthcare,886,SUCCESS,26-35,18-25,Delhi,HDFC,HDFC,Android,4G,0,23,Wednesday,0
TXN0000160455,2024-03-28 13:44:45,P2M,Fuel,494,SUCCESS,36-45,26-35,Delhi,ICICI,SBI,Web,4G,0,13,Thursday,0
TXN0000129533,2024-09-28 17:36:39,P2M,Fuel,774,SUCCESS,26-35,36-45,Rajasthan,PNB,HDFC,iOS,5G,0,17,Saturday,1
TXN0000230255,2024-11-15 10:08:00,P2P,Entertainment,480,SUCCESS,46-55,36-45,Gujarat,IndusInd,SBI,iOS,4G,0,10,Friday,0
TXN0000238461,2024-11-04 16:33:43,P2P,Food,162,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,Yes Bank,Android,5G,0,16,Monday,0
TXN0000156932,2024-03-18 17:35:50,Recharge,Shopping,1409,SUCCESS,46-55,36-45,Uttar Pradesh,IndusInd,SBI,iOS,4G,0,17,Monday,0
TXN0000068261,2024-08-30 19:37:17,Bill Payment,Grocery,221,SUCCESS,26-35,56+,West Bengal,Kotak,SBI,Android,4G,0,19,Friday,0
TXN0000000627,2024-01-27 20:33:20,P2M,Food,327,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,SBI,Android,WiFi,0,20,Saturday,1
TXN0000095270,2024-04-14 16:55:46,P2M,Shopping,2854,SUCCESS,26-35,36-45,Maharashtra,SBI,Kotak,Android,5G,0,16,Sunday,1
TXN0000249456,2024-06-05 11:03:53,P2P,Food,311,SUCCESS,36-45,26-35,Delhi,Yes Bank,Yes Bank,iOS,4G,0,11,Wednesday,0
TXN0000178048,2024-06-17 14:49:56,P2P,Grocery,641,SUCCESS,36-45,26-35,Uttar Pradesh,Yes Bank,HDFC,Android,4G,0,14,Monday,0
TXN0000074404,2024-10-02 10:18:35,Bill Payment,Food,708,SUCCESS,18-25,18-25,Rajasthan,HDFC,IndusInd,Android,4G,0,10,Wednesday,0
TXN0000248275,2024-02-06 10:58:21,P2P,Transport,258,SUCCESS,36-45,26-35,Maharashtra,Kotak,IndusInd,Android,5G,0,10,Tuesday,0
TXN0000236705,2024-04-22 13:47:19,P2P,Other,1116,SUCCESS,36-45,36-45,Telangana,SBI,IndusInd,iOS,4G,0,13,Monday,0
TXN0000125846,2024-06-12 16:09:08,P2P,Transport,1496,SUCCESS,18-25,26-35,Karnataka,HDFC,SBI,iOS,4G,0,16,Wednesday,0
TXN0000153564,2024-12-27 01:53:42,P2P,Food,1062,SUCCESS,26-35,36-45,Telangana,HDFC,HDFC,Android,4G,0,1,Friday,0
TXN0000139005,2024-03-25 14:40:08,P2P,Grocery,1398,SUCCESS,26-35,18-25,Maharashtra,Axis,SBI,Android,4G,0,14,Monday,0
TXN0000234368,2024-04-29 18:28:12,P2M,Grocery,689,SUCCESS,26-35,26-35,Gujarat,IndusInd,Axis,Android,4G,0,18,Monday,0
TXN0000216408,2024-12-19 19:54:21,P2M,Utilities,193,SUCCESS,36-45,36-45,West Bengal,SBI,ICICI,Android,5G,0,19,Thursday,0
TXN0000051433,2024-07-08 14:37:21,P2M,Fuel,4477,SUCCESS,36-45,46-55,Maharashtra,HDFC,ICICI,Android,5G,0,14,Monday,0
TXN0000152158,2024-03-04 16:54:36,P2P,Other,2175,SUCCESS,36-45,18-25,Delhi,Kotak,HDFC,Android,4G,0,16,Monday,0
TXN0000118062,2024-05-13 20:52:09,P2P,Shopping,1664,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,SBI,iOS,5G,0,20,Monday,0
TXN0000004694,2024-10-11 16:05:41,P2P,Food,931,SUCCESS,26-35,18-25,Gujarat,HDFC,SBI,iOS,4G,0,16,Friday,0
TXN0000083498,2024-11-23 14:24:52,Bill Payment,Grocery,1044,SUCCESS,26-35,46-55,Andhra Pradesh,SBI,HDFC,Android,4G,0,14,Saturday,1
TXN0000101628,2024-07-11 11:33:11,Bill Payment,Grocery,2773,SUCCESS,46-55,26-35,Andhra Pradesh,ICICI,HDFC,iOS,4G,0,11,Thursday,0
TXN0000098705,2024-12-20 12:22:04,Bill Payment,Other,891,SUCCESS,26-35,36-45,Andhra Pradesh,Axis,SBI,Web,4G,0,12,Friday,0
TXN0000182828,2024-05-05 15:44:37,P2P,Other,217,SUCCESS,36-45,26-35,Delhi,ICICI,PNB,Android,5G,0,15,Sunday,1
TXN0000222010,2024-07-06 19:19:00,Recharge,Food,1305,SUCCESS,56+,26-35,Maharashtra,SBI,ICICI,Android,5G,0,19,Saturday,1
TXN0000112436,2024-09-13 12:33:14,P2P,Entertainment,368,SUCCESS,26-35,36-45,Telangana,SBI,IndusInd,Android,4G,0,12,Friday,0
TXN0000044646,2024-08-12 20:06:29,P2M,Shopping,4237,SUCCESS,18-25,26-35,Karnataka,Yes Bank,SBI,Android,4G,0,20,Monday,0
TXN0000237880,2024-12-07 04:28:53,P2P,Grocery,309,SUCCESS,26-35,26-35,Delhi,SBI,ICICI,Android,WiFi,0,4,Saturday,1
TXN0000141368,2024-10-02 21:34:35,P2P,Entertainment,183,SUCCESS,36-45,18-25,Tamil Nadu,HDFC,IndusInd,Android,WiFi,0,21,Wednesday,0
TXN0000234448,2024-01-31 13:49:48,P2P,Entertainment,299,SUCCESS,26-35,36-45,Tamil Nadu,PNB,HDFC,Android,4G,0,13,Wednesday,0
TXN0000175817,2024-09-07 14:55:48,P2P,Entertainment,521,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,14,Saturday,1
TXN0000034022,2024-04-09 11:16:17,P2M,Entertainment,582,SUCCESS,26-35,36-45,Gujarat,HDFC,SBI,Android,4G,0,11,Tuesday,0
TXN0000041225,2024-09-28 08:26:32,P2P,Fuel,313,SUCCESS,26-35,26-35,Maharashtra,Kotak,Axis,Android,5G,0,8,Saturday,1
TXN0000052967,2024-07-01 13:57:07,Bill Payment,Food,294,SUCCESS,18-25,36-45,Uttar Pradesh,Kotak,IndusInd,iOS,4G,0,13,Monday,0
TXN0000163171,2024-05-17 15:25:30,Bill Payment,Other,333,SUCCESS,46-55,26-35,West Bengal,IndusInd,Yes Bank,Android,4G,0,15,Friday,0
TXN0000049993,2024-11-06 19:56:34,P2M,Shopping,1263,SUCCESS,36-45,26-35,Maharashtra,Axis,HDFC,Android,4G,0,19,Wednesday,0
TXN0000105813,2024-03-31 16:01:02,P2P,Shopping,1501,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,SBI,Android,4G,0,16,Sunday,1
TXN0000176909,2024-06-08 07:15:45,Recharge,Food,236,SUCCESS,26-35,26-35,Tamil Nadu,SBI,SBI,Android,5G,0,7,Saturday,1
TXN0000046190,2024-01-22 23:16:47,Recharge,Utilities,240,SUCCESS,26-35,26-35,Uttar Pradesh,Kotak,HDFC,Android,3G,0,23,Monday,0
TXN0000025724,2024-04-16 20:16:57,P2P,Utilities,3663,SUCCESS,36-45,18-25,Andhra Pradesh,SBI,IndusInd,iOS,4G,0,20,Tuesday,0
TXN0000102040,2024-03-07 16:50:01,P2P,Other,323,SUCCESS,46-55,18-25,Rajasthan,SBI,HDFC,Android,4G,0,16,Thursday,0
TXN0000037525,2024-12-13 14:40:05,P2P,Fuel,456,SUCCESS,56+,18-25,Rajasthan,Axis,SBI,Android,WiFi,0,14,Friday,0
TXN0000130148,2024-03-26 20:37:56,P2P,Food,511,SUCCESS,26-35,26-35,West Bengal,HDFC,ICICI,Android,5G,0,20,Tuesday,0
TXN0000072577,2024-02-06 08:16:14,P2M,Fuel,667,FAILED,26-35,36-45,Maharashtra,SBI,HDFC,Web,4G,0,8,Tuesday,0
TXN0000052583,2024-04-21 18:45:07,P2P,Grocery,246,FAILED,26-35,18-25,Maharashtra,Axis,IndusInd,Android,5G,0,18,Sunday,1
TXN0000226920,2024-04-22 10:34:03,P2M,Shopping,441,SUCCESS,26-35,26-35,Telangana,HDFC,SBI,Android,WiFi,0,10,Monday,0
TXN0000175122,2024-12-06 20:51:26,P2P,Entertainment,349,SUCCESS,18-25,26-35,Uttar Pradesh,SBI,IndusInd,Android,5G,0,20,Friday,0
TXN0000072425,2024-01-14 19:29:41,Bill Payment,Shopping,9312,SUCCESS,26-35,26-35,Rajasthan,SBI,Yes Bank,Android,4G,0,19,Sunday,1
TXN0000223628,2024-05-15 06:57:51,P2P,Shopping,134,SUCCESS,46-55,26-35,Maharashtra,HDFC,IndusInd,Android,4G,0,6,Wednesday,0
TXN0000159375,2024-03-16 20:16:12,P2M,Utilities,2302,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,IndusInd,Android,4G,0,20,Saturday,1
TXN0000078251,2024-01-12 09:59:06,P2P,Utilities,1548,SUCCESS,18-25,26-35,Gujarat,HDFC,PNB,Android,4G,0,9,Friday,0
TXN0000230121,2024-11-18 08:10:47,P2M,Shopping,256,SUCCESS,26-35,26-35,Gujarat,Yes Bank,HDFC,Android,4G,0,8,Monday,0
TXN0000247678,2024-01-04 19:28:37,P2P,Food,592,SUCCESS,18-25,18-25,Andhra Pradesh,IndusInd,SBI,Android,WiFi,0,19,Thursday,0
TXN0000121447,2024-01-28 19:33:22,P2M,Food,2886,SUCCESS,26-35,18-25,Karnataka,Yes Bank,Yes Bank,iOS,4G,0,19,Sunday,1
TXN0000239972,2024-10-18 20:42:34,Recharge,Grocery,2076,SUCCESS,36-45,36-45,Telangana,HDFC,SBI,Android,5G,0,20,Friday,0
TXN0000183513,2024-06-16 11:52:58,Bill Payment,Other,1312,SUCCESS,36-45,26-35,Tamil Nadu,HDFC,Axis,iOS,4G,0,11,Sunday,1
TXN0000233348,2024-03-23 14:17:34,Bill Payment,Entertainment,397,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,Yes Bank,Android,4G,0,14,Saturday,1
TXN0000100842,2024-12-27 22:24:24,P2P,Fuel,3381,SUCCESS,36-45,26-35,Gujarat,HDFC,Yes Bank,Android,4G,0,22,Friday,0
TXN0000067549,2024-04-09 08:40:08,P2M,Grocery,2011,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,HDFC,iOS,4G,0,8,Tuesday,0
TXN0000088071,2024-02-21 12:39:52,P2M,Shopping,1768,SUCCESS,26-35,36-45,Karnataka,IndusInd,HDFC,Android,4G,0,12,Wednesday,0
TXN0000046524,2024-09-17 21:42:25,P2P,Food,695,SUCCESS,36-45,46-55,Uttar Pradesh,HDFC,Yes Bank,Android,WiFi,0,21,Tuesday,0
TXN0000189344,2024-12-23 09:05:15,Recharge,Grocery,596,SUCCESS,46-55,36-45,Delhi,SBI,ICICI,Android,4G,0,9,Monday,0
TXN0000049365,2024-03-24 17:53:17,P2M,Grocery,3197,SUCCESS,26-35,18-25,Gujarat,SBI,Axis,Android,4G,0,17,Sunday,1
TXN0000111844,2024-07-16 17:24:52,P2M,Utilities,3374,SUCCESS,26-35,18-25,West Bengal,HDFC,HDFC,Android,5G,0,17,Tuesday,0
TXN0000052783,2024-08-28 13:41:37,P2M,Other,1797,SUCCESS,18-25,36-45,Karnataka,IndusInd,SBI,Web,4G,0,13,Wednesday,0
TXN0000050012,2024-05-20 18:58:19,P2M,Grocery,578,SUCCESS,26-35,46-55,Telangana,ICICI,IndusInd,Android,4G,0,18,Monday,0
TXN0000022941,2024-04-09 13:59:15,P2P,Fuel,1234,SUCCESS,18-25,26-35,Uttar Pradesh,IndusInd,SBI,Android,4G,0,13,Tuesday,0
TXN0000126443,2024-09-05 18:47:51,Recharge,Education,5653,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,IndusInd,iOS,4G,0,18,Thursday,0
TXN0000030322,2024-09-22 19:11:33,Bill Payment,Transport,834,SUCCESS,26-35,36-45,Maharashtra,HDFC,Axis,Android,5G,0,19,Sunday,1
TXN0000123654,2024-01-18 14:59:48,P2M,Fuel,802,SUCCESS,36-45,26-35,Delhi,ICICI,SBI,Android,4G,0,14,Thursday,0
TXN0000105505,2024-06-06 09:15:55,P2P,Food,280,SUCCESS,36-45,18-25,Gujarat,PNB,HDFC,Android,WiFi,0,9,Thursday,0
TXN0000044891,2024-07-20 11:17:51,P2M,Shopping,1220,SUCCESS,18-25,56+,Rajasthan,Kotak,Yes Bank,Android,5G,0,11,Saturday,1
TXN0000111620,2024-12-01 19:06:51,P2M,Entertainment,632,SUCCESS,26-35,26-35,Maharashtra,SBI,PNB,iOS,4G,0,19,Sunday,1
TXN0000173037,2024-12-02 21:14:22,Bill Payment,Healthcare,267,SUCCESS,18-25,18-25,Andhra Pradesh,HDFC,SBI,Android,3G,0,21,Monday,0
TXN0000211215,2024-01-23 12:22:10,P2P,Education,1590,SUCCESS,26-35,36-45,Delhi,IndusInd,ICICI,Web,WiFi,0,12,Tuesday,0
TXN0000176152,2024-11-04 08:44:48,P2M,Fuel,517,SUCCESS,26-35,26-35,Maharashtra,PNB,HDFC,Android,5G,0,8,Monday,0
TXN0000026697,2024-10-12 11:12:02,P2P,Food,1233,SUCCESS,56+,18-25,Karnataka,SBI,SBI,Android,4G,0,11,Saturday,1
TXN0000061389,2024-11-26 00:10:43,P2P,Food,1002,SUCCESS,18-25,36-45,Gujarat,Kotak,HDFC,iOS,4G,0,0,Tuesday,0
TXN0000145188,2024-05-23 13:59:05,P2P,Entertainment,250,SUCCESS,26-35,18-25,Telangana,Yes Bank,SBI,Android,4G,0,13,Thursday,0
TXN0000041907,2024-07-01 20:19:43,P2P,Food,661,SUCCESS,26-35,26-35,Delhi,Kotak,ICICI,iOS,4G,0,20,Monday,0
TXN0000120304,2024-03-21 21:07:26,P2P,Utilities,3284,SUCCESS,26-35,46-55,Tamil Nadu,Axis,PNB,Android,4G,0,21,Thursday,0
TXN0000059410,2024-10-21 22:40:10,Recharge,Healthcare,325,SUCCESS,36-45,36-45,Maharashtra,Kotak,SBI,Android,5G,0,22,Monday,0
TXN0000097021,2024-09-06 17:10:41,P2M,Transport,264,SUCCESS,26-35,26-35,Andhra Pradesh,Yes Bank,Axis,Android,4G,0,17,Friday,0
TXN0000034908,2024-12-04 02:02:57,P2P,Grocery,123,SUCCESS,26-35,26-35,Tamil Nadu,ICICI,PNB,Android,5G,0,2,Wednesday,0
